"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"865991446704345090","","","2017-05-20 18:03:44 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Eating my way through the National Restaurant Show! #NRAShow17 https://t.co/j7TJOPZnbA","","","","https://twitter.com/dinhkellie/status/865991446704345090/photo/1,https://twitter.com/dinhkellie/status/865991446704345090/photo/1,https://twitter.com/dinhkellie/status/865991446704345090/photo/1,https://twitter.com/dinhkellie/status/865991446704345090/photo/1"
"865569180636114944","","","2017-05-19 14:05:48 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TheDiDiDelgado: My latest.
 https://t.co/DBW23EyXC4","864996719251030016","884482316","2017-05-18 00:11:03 +0000","https://medium.com/@thedididelgado/mark-zuckerberg-hates-black-people-ae65426e3d2a,https://medium.com/@thedididelgado/mark-zuckerberg-hates-black-people-ae65426e3d2a"
"865289003846832129","","","2017-05-18 19:32:29 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","I fit in with the dim sum wall with my banh bao face ☺️ @ Nom Wah… https://t.co/X1L3IzSIpm","","","","https://www.instagram.com/p/BUPtvSXlnxBzNZ6TnkYvYiciz9Vhef3ec7zFmA0/"
"864628952643633152","","","2017-05-16 23:49:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","This is my dream selection of art + tech workshops! Computing and Stories Summit at @sfpc in NYC June 1st! https://t.co/RBeJzuxxKL","","","","https://twitter.com/DavidLublin/status/864455055738630144"
"864627735477583873","","","2017-05-16 23:44:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @sfpc: New Workshop! Storytelling with Paper Circuit Posters by Jie Qi @qijie  – Computing and Stories Summit on June 1st https://t.co/m…","863050515441168384","1347494466","2017-05-12 15:17:32 +0000","http://blog.sfpc.io/post/160345176196/computing-and-stories-summit,https://twitter.com/sfpc/status/863050515441168384/photo/1,https://twitter.com/sfpc/status/863050515441168384/photo/1,https://twitter.com/sfpc/status/863050515441168384/photo/1"
"863963552796872704","","","2017-05-15 03:45:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","i walked outside my room to get some water from the kitchen and i saw a MOUSE scurry across the living room and i want to DIE","","","",""
"863582065534672896","","","2017-05-14 02:29:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @poetastrologers: Week of 5/14 in Leo: In between the full &amp; new moon listen to the advice that is most quiet and said once. Set intenti…","863574435651080193","802646542779813889","2017-05-14 01:59:24 +0000",""
"863567574944145409","863425039965794304","613809906","2017-05-14 01:32:08 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@emmanoellee i thought you were going to say only angel and i almost cried","","","",""
"863532347949539328","","","2017-05-13 23:12:10 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","My best friend graduated today 😭😭💕 The most inspiring, intellectual, creative person I know! #bmcbanter https://t.co/HcuKRWrOfu","","","","https://twitter.com/dinhkellie/status/863532347949539328/photo/1,https://twitter.com/dinhkellie/status/863532347949539328/photo/1"
"862525671725309953","","","2017-05-11 04:31:59 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @officialjaden: @Harry_Styles","862496853442658305","262794965","2017-05-11 02:37:28 +0000",""
"862481698390499331","","","2017-05-11 01:37:15 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","To think I'll be moved out of my sophomore yr dorm and living in an apartment in the city with 3 other people idk is thrilling and weird","","","",""
"862473989079183360","","","2017-05-11 01:06:37 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TeamKano: 'Art-inspired technology gives us brand new ideas.' https://t.co/YgWMQDohbJ /via @sailorhg https://t.co/tDGranXfnM","862368350701318144","1482495738","2017-05-10 18:06:51 +0000","http://getkano.co/2pxnzAY,https://twitter.com/TeamKano/status/862368350701318144/photo/1,https://twitter.com/TeamKano/status/862368350701318144/photo/1,https://twitter.com/TeamKano/status/862368350701318144/photo/1,http://getkano.co/2pxnzAY,https://twitter.com/TeamKano/status/862368350701318144/photo/1,https://twitter.com/TeamKano/status/862368350701318144/photo/1,https://twitter.com/TeamKano/status/862368350701318144/photo/1"
"862405687963516928","","","2017-05-10 20:35:13 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The precision that goes into these models is breathtaking!! so happy I got to see the documentary in person last fall during @PAAFF https://t.co/jMRMhaUJTh","","","","https://twitter.com/CityLab/status/862385376714993664"
"861952032218984450","","","2017-05-09 14:32:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wow this week will go down in history as harry styles week oh my GOD from sign of the times video to live performances then album on friday","","","",""
"861632658534785027","861598010265960453","3063611566","2017-05-08 17:23:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@debrizzzle yoooo ur an inspiration congrats!!","","","",""
"861580521977020416","","","2017-05-08 13:56:18 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @poetastrologers: Week of 5/7 in Leo: Promise yourself that the one way you've always seen the future is the way it will be, you just ha…","861404159874146305","802646542779813889","2017-05-08 02:15:30 +0000",""
"861580223820812288","","","2017-05-08 13:55:07 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","can you believe harry styles is god","","","",""
"861579949999878144","","","2017-05-08 13:54:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @WomenNMedia: Thanks to everyone hiring women for film crew from the #WIMCrewList! To gain access, email: WomenNMedia@gmail.com
https://…","861352713530916865","2635340887","2017-05-07 22:51:04 +0000","https://docs.google.com/spreadsheets/d/19uXDuHSXD0ph2Yiph1cAMGXdIZ_LjcaPz39tYz2k3Tk/view#gid=958082734,https://twitter.com/WomenNMedia/status/861352713530916865/photo/1"
"861398667630084096","","","2017-05-08 01:53:41 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I miss my grandma's cooking!!! https://t.co/HEtlFYLb71","","","","https://twitter.com/wkyult/status/861363304907853824"
"861321410806939649","","","2017-05-07 20:46:41 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @girlziplocked: My friend @generativist figured out how many gofundmes are people begging for help with their medical bills. https://t.c…","860863951185248262","20221325","2017-05-06 14:28:54 +0000","https://medium.com/@generativist/gofundme-and-healthcare-18e3df30145a?source=linkShare-e344a723d53e-1494080871"
"861003008892600320","","","2017-05-06 23:41:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @maaaaaadiison: yo this festival lineup looks DOPE 🔥🤘🤙 https://t.co/ZKrp2NtrYh","860618180707860480","219219943","2017-05-05 22:12:18 +0000","https://twitter.com/maaaaaadiison/status/860618180707860480/photo/1,https://twitter.com/maaaaaadiison/status/860618180707860480/photo/1"
"860599587404488704","","","2017-05-05 20:58:25 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @sailorhg: 🌸 student giveaway! 🌸
for a copy of this image processing zine!

rules:
💕RT + follow
💕reply w/ what kind of photo app you'd m…","859823103945224197","61705400","2017-05-03 17:32:57 +0000","https://twitter.com/sailorhg/status/859823103945224197/photo/1"
"860508654197518336","","","2017-05-05 14:57:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","this is what i'm here for!!! https://t.co/LEnSxaVTsH","","","","https://twitter.com/Architizer/status/860494703548084224"
"860505224565465088","","","2017-05-05 14:43:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @designboom: the mokase phone cover turns your smartphone into a portable espresso maker
https://t.co/2Q5BdB2wNc https://t.co/R2tum9rkLq","860450872303734785","24799500","2017-05-05 11:07:29 +0000","http://www.designboom.com/technology/mokase-coffee-maker-phone-case-05-05-2017/,https://twitter.com/designboom/status/860450872303734785/photo/1,http://www.designboom.com/technology/mokase-coffee-maker-phone-case-05-05-2017/,https://twitter.com/designboom/status/860450872303734785/photo/1"
"859787830117244929","","","2017-05-03 15:12:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @brookpete: The monumental @monument_lab is coming to Philly this fall. Help design + build public monuments to ordinary people. https:/…","859783305121722369","22574003","2017-05-03 14:54:48 +0000","https://www.kickstarter.com/projects/muralarts/monument-lab-monuments-by-the-people-for-the-peopl"
"859787816104071169","","","2017-05-03 15:12:44 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","So excited to be able to see this project unfold in person this fall! https://t.co/hWmQ5kEGzK","","","","https://twitter.com/brookpete/status/859783305121722369"
"859607328479465472","","","2017-05-03 03:15:32 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @mic: Think there aren't qualified women in tech? Here are 1,000 names. No more excuses. https://t.co/0I35gh5Q40 https://t.co/GQTWC9aHm2","859454370563465216","139909832","2017-05-02 17:07:44 +0000","http://bit.ly/2psKbpy,https://twitter.com/mic/status/859454370563465216/photo/1,http://bit.ly/2psKbpy,https://twitter.com/mic/status/859454370563465216/photo/1"
"859597985113677826","","","2017-05-03 02:38:24 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @sawdustbear: I'm having legit emotional feelings about my rice cooker today. It has been such a good and true companion for so long. ht…","859558432059215872","12294382","2017-05-03 00:01:14 +0000","https://twitter.com/sawdustbear/status/859558432059215872/photo/1"
"859444584245596160","859256045545435138","85268531","2017-05-02 16:28:51 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@munmunkey oh my godddddd lmao i can't believe he thought this would be helpful","","","",""
"859443727575789572","","","2017-05-02 16:25:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @kristalball22: TOO MUCH BEAUTY NOT TO SHARE - MAY DAY 2017 💕 🌹 🌸 💕 https://t.co/nr8Bgjf5kE","859234376294572034","740661883741425665","2017-05-02 02:33:33 +0000","https://twitter.com/kristalball22/status/859234376294572034/photo/1,https://twitter.com/kristalball22/status/859234376294572034/photo/1,https://twitter.com/kristalball22/status/859234376294572034/photo/1,https://twitter.com/kristalball22/status/859234376294572034/photo/1,https://twitter.com/kristalball22/status/859234376294572034/photo/1,https://twitter.com/kristalball22/status/859234376294572034/photo/1,https://twitter.com/kristalball22/status/859234376294572034/photo/1,https://twitter.com/kristalball22/status/859234376294572034/photo/1"
"859187838352580608","","","2017-05-01 23:28:38 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Leli4943: THE FLOWER CROWN 😩💓 https://t.co/BopFIfGWno","859079368760410113","158111039","2017-05-01 16:17:37 +0000","https://twitter.com/thegreatkhalid/status/859079028686323713,https://twitter.com/thegreatkhalid/status/859079028686323713"
"859187541723033601","","","2017-05-01 23:27:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @caranvr: city 190 but every time morton says ""architectural dialogue"", ""urban marker"", or ""activating the space"" it gets faster","859187425691750405","996795774","2017-05-01 23:26:59 +0000",""
"859147581397622784","","","2017-05-01 20:48:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @thegreatkhalid: Let's goooo 🤘🏾💖🌻 📸: @OneHispanic https://t.co/A9pCOSQP8r","859079028686323713","1852644804","2017-05-01 16:16:16 +0000","https://twitter.com/thegreatkhalid/status/859079028686323713/video/1,https://twitter.com/thegreatkhalid/status/859079028686323713/video/1"
"858864394960351232","","","2017-05-01 02:03:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @poetastrologers: Week of 4/30 in Leo: Love is coming toward you in three directions. One you know. Another you've always wanted. A new…","858851962657419264","802646542779813889","2017-05-01 01:13:59 +0000",""
"858810985842434049","","","2017-04-30 22:31:09 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @thegreatkhalid: Jump of the day 🕺🏾 https://t.co/7CEGJPpT9I","858791160470544384","1852644804","2017-04-30 21:12:22 +0000","https://twitter.com/thegreatkhalid/status/858791160470544384/video/1,https://twitter.com/thegreatkhalid/status/858791160470544384/video/1"
"858810268398309377","","","2017-04-30 22:28:18 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @thegreatkhalid: May Day 🤘🏾🌻 https://t.co/IzTOOfDe79","858808982588329984","1852644804","2017-04-30 22:23:12 +0000","https://twitter.com/thegreatkhalid/status/858808982588329984/photo/1,https://twitter.com/thegreatkhalid/status/858808982588329984/photo/1"
"858793855927431168","","","2017-04-30 21:23:05 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thank you so much @thegreatkhalid for the most memorable may day performance and wearing the flower crown I threw ❤️❤️🌸🌸 https://t.co/w5GiCg6CGu","","","","https://twitter.com/dinhkellie/status/858793855927431168/photo/1"
"858790695066370049","","","2017-04-30 21:10:31 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FREAKING OUT BC  KHALID PUT ON THE FLOWER CROWN I MADE SORRY IT'S ITCHY I LOVE YOU @thegreatkhalid","","","",""
"858528772768837632","","","2017-04-30 03:49:44 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1 like and i'll throw my flower crown tmrw https://t.co/8UGPlxPyRO","","","","https://twitter.com/xgmhmx/status/858494398501330944"
"858527313088176128","","","2017-04-30 03:43:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","he probably catching a red eye rn to come perform at may day i am so touched https://t.co/2kakeATYfz","","","","https://twitter.com/thegreatkhalid/status/858483124136628224"
"858520533364875265","","","2017-04-30 03:17:00 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @rachbsilverman: i've never had the experience of waiting to wake up to christmas gifts but i imagine that's what may day gifts are like.","858400785067069441","1884448646","2017-04-29 19:21:10 +0000",""
"858378756611874819","","","2017-04-29 17:53:38 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pho at a hackathon?!!? Only at #evohax 😉😍 https://t.co/re72QD3RD2","","","","https://twitter.com/dinhkellie/status/858378756611874819/photo/1"
"858162016992800768","","","2017-04-29 03:32:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Harry_Styles: / / https://t.co/MldIUnpds7.SOON / /

https://t.co/PxtIIEkySR https://t.co/Jihkf77Bgk","857928900839587840","181561712","2017-04-28 12:06:04 +0000","http://SEE.YOU,http://hstyles.co.uk,https://twitter.com/Harry_Styles/status/857928900839587840/photo/1,http://SEE.YOU,http://hstyles.co.uk,https://twitter.com/Harry_Styles/status/857928900839587840/photo/1"
"858161365244162048","858047355555328004","996795774","2017-04-29 03:29:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@caranvr honestly im so angsty about the international style + modernism as a whole like it's so steeped in colonialist elitism? ima still study tho","","","",""
"858112434552307712","","","2017-04-29 00:15:22 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @EmilyGorcenski: What will Elon Musk do? What centuries-long impacts on our cities will he have, and who will profit from them? Who will…","858026383527878661","1483064670","2017-04-28 18:33:25 +0000",""
"858112400691798017","","","2017-04-29 00:15:13 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @EmilyGorcenski: Who are these tunnels going to serve? The Latino communities in LA? Or are we just running them straight to the rich ne…","858025434302353412","1483064670","2017-04-28 18:29:39 +0000",""
"858112393003634689","","","2017-04-29 00:15:12 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @EmilyGorcenski: Elon Musk doesn't strike me as an innovator when he talks about building tunnels and subways. He strikes me as Robert M…","858025233823002624","1483064670","2017-04-28 18:28:51 +0000",""
"858112379250503680","","","2017-04-29 00:15:08 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @EmilyGorcenski: Robert Moses weaponized Civil Engineering and Urban Planning to suppress marginalized communities. Engineering is alway…","858025118668382209","1483064670","2017-04-28 18:28:24 +0000",""
"858112254339842048","","","2017-04-29 00:14:39 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ellmcgirt: This thread makes my inner Jane Jacobs smile https://t.co/ZiHwindCd4","858101555869999104","8406952","2017-04-28 23:32:08 +0000","https://twitter.com/emilygorcenski/status/858022699112824832,https://twitter.com/emilygorcenski/status/858022699112824832"
"858103610143641602","","","2017-04-28 23:40:18 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Accessibility in technology can and should drive innovation"" -@robotoby Great start to #evohax 2017 https://t.co/G3daja4AXm","","","","https://twitter.com/dinhkellie/status/858103610143641602/photo/1"
"858091939777916928","858090891646521345","806951309697892356","2017-04-28 22:53:55 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@evohaxhackathon gearing up for our panel discussion with @redbull and sushi 😍🍣🍴 https://t.co/tXD2ees6RB","","","","https://twitter.com/dinhkellie/status/858091939777916928/photo/1"
"858090891646521345","","","2017-04-28 22:49:45 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kicking off @evohaxhackathon 2017 with a mixer before our keynote panel: ""Accessibility in the Contemporary World of Technology"" https://t.co/o83blikh0x","","","","https://twitter.com/dinhkellie/status/858090891646521345/photo/1"
"857602725751787521","","2882172663","2017-04-27 14:29:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@songofstephen i just posted on your fb timeline but hbd again 2 a wonderful human being who can always be counted on to provide A+ support! https://t.co/YIebjkUjWR","","","","https://twitter.com/dinhkellie/status/857602725751787521/photo/1"
"857574609436192770","","","2017-04-27 12:38:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SO excited to be accepted as a student volunteer for SIGGRAPH 2017 and attend the art + tech conference of my dreams!!! #ProudToBeSV","","","",""
"856955746822520833","","","2017-04-25 19:39:06 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","only thing getting me through this last week of classes stress is that i get to see @thegreatkhalid perform sunday 🌸🌸🌸","","","",""
"855402305230954497","855233506397630465","996795774","2017-04-21 12:46:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@caranvr i signed up for the monument lab course too 😩 hoping it won't be over-enrolled!","","","",""
"855262324030140416","","","2017-04-21 03:30:02 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @nerdyasians: HISTORIC: Riz Ahmed is the FIRST Pakistani actor to cover TIME magazine... https://t.co/B6QFnxAMVI","855146837757501440","717740325427515392","2017-04-20 19:51:08 +0000","https://twitter.com/nerdyasians/status/855146837757501440/photo/1,https://twitter.com/nerdyasians/status/855146837757501440/photo/1,https://twitter.com/nerdyasians/status/855146837757501440/photo/1,https://twitter.com/nerdyasians/status/855146837757501440/photo/1"
"854105254115381248","854093074347307011","710136128","2017-04-17 22:52:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@creightonward i love this dog!!! i've seen it multiple times on campus usually in the afternoon and the dog always looks so happy!","","","",""
"854067210385534976","","","2017-04-17 20:21:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","This is why I hate business oriented ""conferences"" https://t.co/J1R6nSWxDX","","","","https://twitter.com/dinhkellie/status/854067210385534976/photo/1"
"853989987607597057","","","2017-04-17 15:14:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","this is like looking into the sun it's so beautiful i have to look away sometimes https://t.co/F7ywZf3Fn4","","","","https://www.youtube.com/watch?v=L8JWeesN5So"
"853680066148040704","","","2017-04-16 18:42:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @youngbabycoco: The thing I hate most about being a woman is it's hard to feel safe","849138455905001472","3307571188","2017-04-04 05:55:58 +0000",""
"853653876028866560","853653309516898304","806951309697892356","2017-04-16 16:58:38 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@evohaxhackathon Volunteers get free food, t-shirt, and access to the event with amazing panelists and participants! Find your next friend/mentor/internship!","","","",""
"853653309516898304","","","2017-04-16 16:56:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@evohaxhackathon is looking for volunteers! Come be a part of Philly's first accessibility-focused hackathon! https://t.co/f4Yb3o73mb","","","","http://2017.evohax.com/"
"853450925612072960","","","2017-04-16 03:32:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @kristalball22: At Fallingwater designed by Architect Frank Lloyd Wright with the Bi-Co Architecture Club! @dinhkellie @yarnessa #bmcban…","853437783184166916","740661883741425665","2017-04-16 02:39:58 +0000","https://twitter.com/kristalball22/status/853437783184166916/photo/1,https://twitter.com/kristalball22/status/853437783184166916/photo/1"
"853063881366933505","851611847614763008","806951309697892356","2017-04-15 01:54:13 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@dinhkellie I'm going to thank Harry Styles in an acknowledgements page for an 8 page paper lmfao","","","",""
"852691634399653888","","","2017-04-14 01:15:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","things to learn about this summer: https://t.co/cEXjMFFYIL","","","","https://twitter.com/ArchDaily/status/852661445288493056"
"852356493680750593","852356184682180608","160559717","2017-04-13 03:03:18 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@lishsticks SAME ☺️❤️!!!! SO EXCITED and we can deal with moving out together at the end of the semester lol","","","",""
"852234681605120000","","","2017-04-12 18:59:16 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @davidplotz: Your periodic reminder that there is a massive, abandoned temple shaped like a chicken in the Indonesian jungle. https://t.…","851772690918768641","36171004","2017-04-11 12:23:29 +0000","http://www.atlasobscura.com/places/gereja-ayam-the-abandoned-chicken-church,https://twitter.com/davidplotz/status/851772690918768641/photo/1"
"852233675446128641","","740661883741425665","2017-04-12 18:55:16 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@kristalball22 finishing thesis celebration??? https://t.co/OP1atn2A6H","","","","https://twitter.com/jennybagel/status/852216747113553922"
"852014183138811907","852013372006514689","1152657626","2017-04-12 04:23:05 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@yarnessa um QT!!!","","","",""
"852013021400506368","","","2017-04-12 04:18:28 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @lexie: i didnt choose the human experience like fuck why am i not a sound or something","851993452694908928","229683404","2017-04-12 03:00:43 +0000",""
"851939282398871554","851444070387994625","806951309697892356","2017-04-11 23:25:27 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@dinhkellie i did it tho 😅 https://t.co/Kjx9JIQLwf","","","","https://twitter.com/dinhkellie/status/851939282398871554/photo/1"
"851631122396139520","","","2017-04-11 03:00:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I AM SO EXCITED FOR MAY DAY!!!!!!!!!!","","","",""
"851611847614763008","","","2017-04-11 01:44:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","i'm going to title all my papers from now on ""sign of the times""","","","",""
"851455911579312128","","","2017-04-10 15:24:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ohhoe: Heres a (partial) list I compiled of people making Art with JavaScript! Feel free to contribute to it as it evolves. https://t.c…","842430905784369152","2141321","2017-03-16 17:42:34 +0000","https://github.com/rachelnicole/art-and-code"
"851454579187306497","","","2017-04-10 15:19:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","now i have a reason to keep pursuing cs since i just found out @sfpc exists","","","",""
"851446433723109376","","","2017-04-10 14:47:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @jentrification: ya don't say? https://t.co/7G61RWrGm6","847994575784431616","15330022","2017-04-01 02:10:36 +0000","https://twitter.com/Newsweek/status/847984891576897538,https://twitter.com/Newsweek/status/847984891576897538"
"851444070387994625","","","2017-04-10 14:37:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","*is reminded about how my current architecture assignment is supposed to fit two apartments in a triangular lot* 
*shudders* https://t.co/qg1J7QuCLa","","","","https://twitter.com/Architizer/status/851434644566364161"
"851101588810854400","850970017969688576","783722143","2017-04-09 15:56:46 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Gabrahamaham or recruiters.","","","",""
"850372353892773889","","","2017-04-07 15:39:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","""Every nation has its own architectural styles. Modernism is an international style; It is built everywhere but belongs nowhere.""","","","",""
"850361783999234048","","","2017-04-07 14:57:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ArchDaily: Call for 360 Videos and Virtual Reality Tours https://t.co/xcRXbXsn8T #architecture","850355275936612352","14362241","2017-04-07 14:31:11 +0000","https://goo.gl/9ZORSH,https://goo.gl/9ZORSH"
"849657452282994688","849656796600049666","3063611566","2017-04-05 16:18:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@debrizzzle this is what i imagine business school to be like","","","",""
"849643281252220928","","","2017-04-05 15:21:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @lakinimani: a thread of courageous and unafraid black women who confronted a line of police before today:","849440876363468800","235754959","2017-04-05 01:57:41 +0000",""
"849380222768209921","849379261471494145","1152657626","2017-04-04 21:56:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@yarnessa the gaga album!","","","",""
"849377765241565185","","","2017-04-04 21:46:54 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ARTPOP is an underrated art form","","","",""
"849268569770778625","","","2017-04-04 14:33:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","catch me lurking through bmc's college confidential page lmao","","","",""
"849266691234291713","","740661883741425665","2017-04-04 14:25:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@kristalball22 japanese breakfast concert in philly the day after mitski!! https://t.co/sBg8Mc14h8","","","","https://twitter.com/Jbrekkie/status/849262525569011713"
"849035874419527681","","","2017-04-03 23:08:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","would you rather live in an ugly building with a gorgeous view, or a gorgeous building with an ugly view? #GirlsHBO is killing me rn ❤️","","","",""
